"code_bss_old","code_bss_new","point_name","code_insee","lon","lat","altitude","nb_results_ades_all_params","year_min","year_max","nb_parameters","nb_results","info_up_date"
"09767X0033/F2","BSS002FKDF","FORAGE F2 LA BARTHE DE BAS (ORIST-40)","40211",-1.19882928706779,43.6438600440103,2.00,2774,1998,2013,13,405,"2024-10-31"
"09781X0010/S","BSS002FLYS","sources de Peyradère (Saint Aubin-40)","40249",-0.722043527468284,43.7250194162154,43.00,10213,1990,2023,33,1413,"2024-10-31"
"09782X0016/F3","BSS002FLZZ","forage agricole ASA ","40017",-0.605252879278749,43.7170935131242,49.93,3682,1990,2024,33,647,"2024-10-31"
"09792X0207/F2","BSS002FMNG","Captage de F2 La Saligue (Aire sur l'Adour-40)","40001",-0.247712646333528,43.6982247337204,78.10,2284,2000,2013,13,360,"2024-10-31"
"09857X0102/F","BSS002GFZU","LALBAREDE","81132",2.04626463482235,43.6468646925176,150.30,5834,2003,2024,34,1050,"2024-10-31"
"09857X0104/F","BSS002GFZW","Forage de la station de pompage (Lalbarède - 81)","81132",2.04576603316424,43.6467333908827,150.00,1177,2003,2017,18,212,"2024-10-31"
"10031X0017/F","BSS002HNBU","Piézomètre","40254",-1.0155788565903,43.5374521692956,9.00,1397,2001,2013,13,276,"2024-10-31"
"10061X0027/F","BSS002HQWK","Puits communal (Labatut-Rivière - 65)","65240",0.0254563941210559,43.5270459562753,155.00,6583,1994,2024,34,1106,"2024-10-31"
"10092X0191/F","BSS002HSGH","PUITS DU TERRAIN DE FOOT (SAINT-LYS-31)","31499",1.18436494129738,43.5109051961014,211.00,6150,2004,2024,19,856,"2024-10-31"
"10097X0288/HY","BSS002HVLL","Source de Montegut (Muret - 31)","31395",1.31060945598926,43.4200618953004,175.00,6145,2004,2024,33,1098,"2024-10-31"
"09921X0029/CAMBON","BSS002GVEP","PUITS MAS GIRARD/ CAMBON","30258",4.3944494050788,43.6641538755407,3.00,47553,1996,2024,35,1011,"2024-10-31"
"09922X0228/S","BSS002GVHN","PUITS DES CASTAGNOTTES","30258",4.44019346165481,43.6814847136553,2.00,52798,2001,2024,35,1105,"2024-10-31"
"09946X0010/SO","BSS002GZVE","SOURCE DE LA DANE","13009",5.1867297430335,43.6355506059934,118.00,18489,1997,2024,35,887,"2024-10-31"
"10133X0018/COUMAY","BSS002HZDM","BLAQUIERES","34229",2.773594,43.531351,450.00,16439,1996,2023,35,941,"2024-10-31"
"10142X0022/S","BSS002HZSY","SOURCE DE BOISSEZON","34334",2.97917538382202,43.5379425385504,110.00,22348,2000,2024,34,953,"2024-10-31"
"10217X0088/S","BSS002JQFY","PUITS DE L'ARC 2","13087",5.61264992414815,43.4654000426952,223.70,18494,1987,2024,35,1161,"2024-10-31"
"10241X0170/F2","BSS002JVLQ","FORAGE DE SAINTE-ANNE","83050",6.48483933871369,43.5331710938856,210.00,28842,1995,2024,35,1452,"2024-10-31"
"10383X0025/111111","BSS002KKZC","PAIROLS","34158",2.73917207786398,43.3679331068046,190.00,23524,1996,2024,35,1267,"2024-10-31"
"10388X0022/IRRIGA","BSS002KLJL","FORAGE DE SAINTE-VALIERE F2","11366",2.84490459572263,43.280194380756,70.00,14672,2001,2024,34,837,"2024-10-31"
"10394X0085/P1","BSS002KLWF","PUITS DE RAYSSAC N°9","34032",3.18648803118801,43.3607611396596,15.00,56449,1988,2024,35,1353,"2024-10-31"
"10396X0053/111111","BSS002KMHP","OEILLAL DE MONTLAURES","11262",2.98307501676853,43.2168372345839,8.00,26085,2001,2024,34,949,"2024-10-31"
"10396X0081/MOUS5","BSS002KMJS","PUITS ROUGE - MOUSSOULENS N°5","11258",2.9781050051384,43.2471103849778,12.00,57419,1987,2024,35,1351,"2024-10-31"
"10443X0156/HY","BSS002KXNX","SOURCE DE SAINT-PONS","13042",5.66307836678997,43.2913945623922,320.00,15453,2000,2024,34,878,"2024-10-31"
"04278X0003/FAEP","BSS001DSKJ","Forage de Heronnieres (Autreche - 37)","37009",0.997147874308504,47.5286888148378,109.00,33990,1991,2024,34,839,"2024-10-31"
"04291X0068/P","BSS001DUPX","Puits de la Boire (Suevres - 41)","41252",1.46652424993441,47.6582346777412,75.00,30275,2007,2024,34,704,"2024-10-31"
"04502X0045/SGB2","BSS001ESVZ","Forage de la Partie aux Navets (Dreffeac - 44)","44053",-2.03742983662178,47.4782878990686,3.00,31470,2001,2024,34,831,"2024-10-31"
"04518X0045/MSM1","BSS001EUZL","FORAGE SUD BASSIN (ST-MARS-DU-DESERT - 44)","44179",-1.47192612139612,47.3622189546898,5.12,18893,2007,2024,33,363,"2024-10-31"
"04555X0083/P3","BSS001FDMJ","LE BOULET P3","49317",-0.337352450721168,47.405519695313,21.00,33869,2001,2024,35,814,"2024-10-31"
"01625X0078/SCE","BSS000MBAV","Calcaires oxfordiens du B.P. à GENICOURT-SUR-MEUSE","55204",5.43851129764282,49.0353305316235,217.00,44194,1999,2023,35,1789,"2024-10-31"
"01922X0006/F","BSS000PXAY","Alluvions de la Meuse à DOMPCEVRIN","55159",5.49248205334235,48.9299133597552,212.50,34126,1977,2023,35,1436,"2024-10-31"
"01925X0020/SCE","BSS000PXJP","ARGILES DU KIMMÉRIDGIEN  À COUSANCES-AU-BOIS","55518",5.42824936536937,48.7801705552287,275.00,41770,1999,2023,35,1735,"2024-10-31"
"02664X0005/F1","BSS000UNYQ","ALLUVIONS DE LA MEUSE À BUREY-EN-VAUX","55088",5.67242610241594,48.5623804377416,253.00,41411,1973,2023,35,1706,"2024-10-31"
"03028X0013/HY","BSS000WQXU","CALCAIRES DU DOGGER DU B.P. À JAINVILLOTTE","88249",5.69508026265551,48.2649974156547,348.00,42543,1981,2023,35,2146,"2024-10-31"
"03374X0003/P","BSS000YQMS","GRÈS DU RHÉTIEN DE LORRAINE À VRECOURT","88524",5.699431,48.176706,319.00,32223,1989,2023,35,1285,"2024-10-31"
"00075X0158/F15","BSS000AKTX","SO","62819",2.21135546298376,50.7792044129118,4.00,20150,1997,2023,34,801,"2024-10-31"
"00115X0030/P1","BSS000AQXP","PUITS1","62273",1.82949093289039,50.6223326010934,105.00,26483,1975,2024,35,1088,"2024-10-31"
"00126X0128/SO","BSS000ATHC","SOURCE","62811",2.27003850989013,50.6331906189589,35.00,20053,1997,2023,34,759,"2024-10-31"
"00173X0047/SO","BSS000BQSX","Source de LE BOIS DE L EAU","62844",2.02774043042956,50.5671948710868,92.00,20769,1997,2023,34,781,"2024-10-31"
"00176X0057/SO","BSS000BRFB","Source de RUE DU MARAIS","62635",1.93847017057802,50.4482670867523,26.00,20085,1997,2023,34,800,"2024-10-31"
"00266X0017/SO","BSS000CMRP","Source de FONTAINE LA ROCK","62279",2.69247524849659,50.3063649409024,65.00,19173,1997,2023,34,750,"2024-10-31"
"00324X0043/HY","BSS000DDKN","NOUVION EN PONTHIEU","80598",1.77043376742816,50.2153606616981,13.00,16445,1995,2023,34,673,"2024-10-31"
"00343X0001/HY","BSS000DFTY","Source de SOURCES DU CHATEAU A FROESCHWILLERS","80253",2.35453365412364,50.143184358049,65.00,16612,1998,2021,26,621,"2024-10-31"
"00343X0047/HY","BSS000DFVW","LUCHEUX","80495",2.42473868756682,50.206446854243,91.00,16444,1998,2023,34,671,"2024-10-31"
"00494X0155/HY","BSS000EFKV","Source de SOURCE DE LA SELLE","02488",3.53758393224676,50.0356104598227,120.00,17219,1992,2023,34,704,"2024-10-31"
"00612X0023/F2","BSS000EQBZ","FO2","80630",1.96773725364952,49.7721589621459,115.00,19848,1993,2023,35,803,"2024-10-31"
"01707X0007/P1","BSS000MLHY","PUITS DE KERGRIST (LOUANNEC - 22)","22134",-3.38694572638146,48.7819513834367,75.00,21918,2007,2024,34,829,"2024-10-31"
"02028X0015/P1","BSS000QUBA","STALVAR","22194",-3.62497587246116,48.6373934444899,108.00,23122,2007,2024,34,631,"2024-10-31"
"02402X0008/C8","BSS000SZUJ","Puits de Ste-Seve (St-Seve - 29)","29265",-3.86976362879576,48.560104386657,75.00,21427,2007,2024,34,825,"2024-10-31"
"02408X0017/HY","BSS000TASR","Source Le Cosquer (Scrignac - 29)","29275",-3.66631201777199,48.4325958098787,187.00,18167,2001,2024,34,627,"2024-10-31"
"02504X0002/C1","BSS000TSHD","Source des Vallées (St-Didier-sous-Ecouves - 61)","61383",-0.0501144638481946,48.5458810936955,271.00,23560,1998,2024,34,868,"2024-10-31"
"05226X0001/SOURCE","BSS001KMDY","Source des Trailles ( Saint-Benin-d'Azy - 58)","58232",3.40335586829867,47.0179327312004,235.00,24196,1986,2024,35,989,"2024-10-31"
"05347X0001/P1","BSS001KZSV","Puits du Fief de la Verie (Challans - 85)","85047",-1.89876349567229,46.8283678977973,4.79,22955,1992,2024,35,779,"2024-10-31"
"05402X0038/F9","BSS001LJLY","Forage de Scevolles (Guesnes - 86)","86109",0.124317381201586,46.9205694113992,73.00,19955,1996,2024,34,793,"2024-10-31"
"05405X0001/SOURCE","BSS001LJUA","Source de la Grimaudiere ( Grimaudiere - 86)","86108",0.018975,46.807723,82.00,40361,2001,2024,34,1896,"2024-10-31"
"05432X0030/F3AEP","BSS001LMMJ","Forage de la Barbarine 3 (Châtillon-sur-Indre - 36)","36045",1.17725572187951,46.9798655544995,92.00,21353,1990,2024,34,671,"2024-10-31"
"05446X0001/HYAEP","BSS001LPEN","Source de la Saura (Saint-Maur - 36)","36202",1.61040069432023,46.8168313019182,132.00,31782,1983,2024,35,1013,"2024-10-31"
"05663X0067/F1","BSS001MPFQ","Forage du verger St Martin ( Blaslay - 86)","86030",0.22792987619484,46.7334378808194,90.00,22189,1995,2024,34,942,"2024-10-31"
"05675X0066/F","BSS001MRZZ","FORAGE DE SARZEC (MONTAMISE - 86)","86163",0.412361,46.629097,83.00,27377,1990,2024,34,1166,"2024-10-31"
"05702X0012/P","BSS001MUNL","Puits de la Perouille (Perouille - 36)","36157",1.53567736981015,46.7150438595483,146.00,18019,2007,2024,33,439,"2024-10-31"
"05763X0008/AEP","BSS001MXWE","Puits Aulnat (Nocle-Maulaix - 58)","58195",3.78638438336143,46.7373247115994,223.00,25456,1988,2024,35,836,"2024-10-31"
"05765X0010/F1","BSS001MXXL","Forage des Grands-Bois (Vitry-sur-Loire - 71)","71589",3.67023105405894,46.689078551226,202.00,28632,1984,2024,35,923,"2024-10-31"
"05846X0005/F1","BSS001NJBQ","FORAGE DE L'HIPPODROME LA MALBRANDE (TALMONT-ST-HILAIRE - 85)","85288",-1.68497691813171,46.4746154606821,34.00,21574,1992,2023,34,615,"2024-10-31"
"05903X0086/F","BSS001NTFN","Puits du Bois des Douces (Bonnes - 86)","86031",0.575720974331674,46.5962435391227,106.00,29925,2002,2024,34,1206,"2024-10-31"
"05925X0001/HYD","BSS001NUZH","Forage les Gats (Liglet - 86)","86132",1.10499929065655,46.4842394401271,120.50,21426,1990,2024,34,1000,"2024-10-31"
"05943X0008/PFAEP1","BSS001NVXK","Puits la Chatre (Montgivray - 36)","36127",1.99267188001479,46.5887261610288,200.00,26197,1983,2024,35,895,"2024-10-31"
"06074X0069/HY","BSS001PEDG","Source de St-Vincent (St-Viencent-sur-Jard - 85)","85278",-1.53031715822068,46.4359344246856,7.71,26797,2007,2024,34,464,"2024-10-31"
"06102X0612/FORAGE","BSS001PGPB","Forage de Benet (Benet - 85)","85020",-0.580841354086842,46.3767931050343,36.00,32982,1992,2024,34,862,"2024-10-31"
"06142X0010/HYD","BSS001PRZC","Source du Font de Sazas ( Saulge - 86)","86254",0.874078795266023,46.400517847028,88.50,28478,2001,2024,35,1390,"2024-10-31"
"06171X1001/HYAEP","BSS001PTFB","Source du Bourliat ( Aigurande - 36)","36001",1.85074262856747,46.4372386657289,390.00,21540,1984,2024,34,869,"2024-10-31"
"06342X0019/P","BSS001QFVT","PUITS GALERIE 2","17466",-0.923731844639477,46.1773439758949,8.00,35522,1998,2024,35,1503,"2024-10-31"
"06392X0001/HY","BSS001QVXY","Source de la Bussiere (Bussiere-Poitevine - 87)","87028",0.868551369043445,46.2488212569102,225.00,18929,2007,2024,33,308,"2024-10-31"
"06467X0211/D","BSS001RBYF","V1","03001",3.435035,46.110608,255.00,30561,1995,2024,35,1270,"2024-10-31"
"06651X0041/HY","BSS001RUZQ","LA JONCHERE (LA ROCHE)","87181",1.49734431298774,46.0460362606665,480.00,23647,1996,2024,34,684,"2024-10-31"
"06685X0505/HY","BSS001RWFX","PEROL","23073",2.56454242759815,45.9569831315531,700.00,17846,1996,2024,34,490,"2024-10-31"
"00583X0003/F","BSS000ELYT","PUITS DU SYNDICAT DE GUEURES(BRACHY-76)","76136",0.962915381018949,49.836447056674,24.81,25157,1993,2024,35,838,"2024-10-31"
"00606X0081/S","BSS000EPQL","CRESSONNIERE D.35(BEAUSSAULT-76)","76065",1.57267691991193,49.6870545869439,140.00,23254,1994,2024,34,775,"2024-10-31"
"00656X0029/F","BSS000EXLM","FORAGE COMMUNAL(VENDEUIL-02)","02775",3.34110566866163,49.7226420492245,89.00,17106,1998,2024,35,565,"2024-10-31"
"00673X0096/S.GOIN","BSS000EZNZ","DANS LA PATURE DE MONSIEUR GOIN - SECTION C - PARCELLE 595(LEUZE-02)","02425",4.16335561815052,49.8536606906707,170.00,33119,1998,2024,34,1047,"2024-10-31"
"00728X0030/C1","BSS000FEAC","CHATEAU FREMOND C1(BRIX-50)","50087",-1.52945357785415,49.5515004135583,113.00,31951,1982,2024,35,1140,"2024-10-31"
"00732X0014/F10","BSS000FELK","REGION DU VAL DE SAIRE, SUD-OUEST VILLAGE DE NEHOU(GATTEVILLE-LE-PHARE","50196",-1.27703750552686,49.6690203466783,11.00,33402,2006,2024,34,846,"2024-10-31"
"00756X0040/F","BSS000FHGE","FORAGE C1 DE RADICATEL(SAINT-NICOLAS-DE-LA-TAILLE-76)","76627",0.481780526952074,49.5022163491748,6.70,74994,1992,2024,35,2191,"2024-10-31"
"00756X0151/F1","BSS000FHLK","FONTAINE MUREE(GRUCHET-LE-VALASSE-76)","76329",0.51138638782787,49.5413474514126,22.00,72227,1998,2024,35,1855,"2024-10-31"
"00765X0025/HY","BSS000FJHF","LIEU DIT LE MANOIR DU PENOY(SAINT-WANDRILLE-RANCON-76)","76659",0.754555153536179,49.5508002369944,9.50,23195,2007,2024,34,691,"2024-10-31"
"00777X0024/F","BSS000FLMT","HAMEAU DE CREVON(BLAINVILLE-CREVON-76)","76100",1.29157643100356,49.5143749774127,105.00,37834,1992,2024,35,950,"2024-10-31"
"00783X0009/HY","BSS000FMBS","SOURCE DU LAVOIR - CHEMIN RURAL N.2 DE POMMEREUX A GAILLEFONTAINE(POMM","76505",1.62931608152818,49.6043237191222,180.00,27155,1998,2024,34,904,"2024-10-31"
"00813X0050/P","BSS000FQRY","Fond d'Orvillers(ORVILLERS-SOREL-60)","60483",2.71688157161236,49.5901269514693,78.50,25960,1999,2024,35,921,"2024-10-31"
"03323X0001/SAEP","BSS000YMNS","GALERIE DRAINANTE(MARAYE-EN-OTHE-10)","10222",3.85686640777759,48.1578825414902,225.00,31341,1996,2024,34,913,"2024-10-31"
"03328X0023/SAEP","BSS000YMYD","LE SAUSSOIS(ERVY-LE-CHATEL-10)","10140",3.87964457135418,48.0939869217904,150.00,33800,1991,2024,35,921,"2024-10-31"
"03333X0014/PAEP2","BSS000YNFF","LA HAIE AUX NOISETTES, CHAMP CAPTANT DU SYND.(SAINT-THIBAULT-10)","10363",4.15322254309275,48.2049417341957,120.15,25141,1998,2024,35,866,"2024-10-31"
"03338X0008/S1","BSS000YNPL","LES FONTAINES(JULLY-SUR-SARCE-10)","10181",4.31291037598978,48.1045692791382,162.00,62562,1993,2024,35,1934,"2024-10-31"
"03693X0005/SAEP","BSS001ARUJ","SOURCE LE CHARME DE LA DONNETTE(BALNOT-LA-GRANGE-10)","10028",4.21111898868492,47.9751600633535,246.00,32706,2001,2023,35,842,"2024-10-31"
"03694X0011/PAEP","BSS001ARVM","STATION DE POMPAGE(ARRELLES-10)","10009",4.28059945363433,48.04661937135,182.00,39282,1993,2024,35,1089,"2024-10-31"
"03713X0024/SAEP4","BSS001ASKT","CAPTAGE DU PARC(CHATEAUVILLAIN-52)","52114",4.92267083169563,48.0377197879396,229.00,24321,1998,2024,35,887,"2024-10-31"
"04028X0046/SOURCE","BSS001CNXB","FONTAINE NAUDIN(VALLAN-89)","89427",3.54031181327759,47.7470215490578,147.00,33512,2000,2024,34,987,"2024-10-31"
"04032X0024/SOURCE","BSS001CPDS","SCE FONTAINE POINCHY(CHABLIS-89)","89068",3.77174395041498,47.8272923436528,130.00,60845,2002,2024,34,1580,"2024-10-31"
"04035X0024/SOURCE","BSS001CPHM","SCE DE LA CROISETTE(IRANCY-89)","89202",3.67152654149993,47.7145146377508,181.00,65862,2002,2024,34,1699,"2024-10-31"
"04041X0003/SOURCE","BSS001CPQX","Source de FOSSE DIONNE","89418",3.97060993302184,47.8566118283773,140.00,73187,2000,2024,34,1891,"2024-10-31"
"04043X0003/SOURCE","BSS001CPUC","SOURCE DU LAVOIR CRUZY(CRUZY-LE-CHATEL-89)","89131",4.21128823452662,47.8573329222795,245.00,76705,1990,2024,35,2056,"2024-10-31"
"04051X0001/AEP","BSS001CQAW","SCE DE LAIGNES(LAIGNES-21)","21336",4.36522895624916,47.8439469848881,209.00,72294,1997,2024,34,1949,"2024-10-31"
"04057X0007/HY","BSS001CQJZ","SCES DES GOULOTTES(NOD-SUR-SEINE-21)","21455",4.55509884044579,47.7697762341289,248.00,75515,1991,2024,35,2084,"2024-10-31"
"04066X0014/AEP","BSS001CQPN","SCE DE VAULEMAIN(RECEY-SUR-OURCE-21)","21519",4.83397610078662,47.7824919592342,315.00,71844,1996,2024,34,2000,"2024-10-31"
"04332X0002/SOURCE","BSS001DZHZ","LE MATEROY (SOURCE DU)(SAINT-PRIVE-89)","89365",2.99396956976469,47.6847788505302,168.00,76716,1992,2024,35,2156,"2024-10-31"
"04342X0032/AEP","BSS001DZVR","FORAGE DU MOULIN DU CHATEAU(LEUGNY-89)","89221",3.38214095037597,47.6792428011673,224.00,43273,1995,2024,35,1331,"2024-10-31"
"04365X0028/PUITS","BSS001EBJH","PUITS DU PATIS DU PONT(L'ISLE-SUR-SEREIN-89)","89204",4.00542470467781,47.578954829181,195.00,31031,1990,2024,35,915,"2024-10-31"
"04661X0003/SOURCE","BSS001FURX","SCE DE LA CLAIMPIE(ASNIERES-SOUS-BOIS-89)","89020",3.6499743303807,47.4845613609489,180.00,72639,1990,2024,35,1941,"2024-10-31"
"04663X0004/AEP","BSS001FUUG","SOURCE DU PETIT BOIS(DOMECY-SUR-LE-VAULT-89)","89146",3.80522182037034,47.502851344727,180.00,66716,1990,2024,34,1743,"2024-10-31"
"04687X0014/SOURCE","BSS001FVUH","SCES LA TUERE, S. DE MASSIGNY (A:3 EMERGENCES)(MASSINGY-LES-VITTEAUX-2","21395",4.58668022081336,47.4008784353847,475.00,49331,1998,2024,34,1351,"2024-10-31"
"04965X0024/AEP","BSS001HWVD","SCE D'ARDAN(PAZY-58)","58208",3.61623552467621,47.2455898483786,208.00,31505,1986,2024,35,1232,"2024-10-31"
"04967X0008/P","BSS001HWWQ","MONT VAUCLAIX(VAUCLAIX-58)","58305",3.82729968665617,47.2432826528007,325.00,26729,1993,2024,35,896,"2024-10-31"
"05241X0024/AEP","BSS001KMRB","SCE DE FRETOY(LAVAULT-DE-FRETOY-58)","58141",3.99864084326359,47.1149746937622,530.00,31125,1988,2024,35,1049,"2024-10-31"
"01602X0007/PAEP1","BSS000LXMZ","PUITS DU VILLAGE(VALMY-51)","51588",4.76680847638141,49.0823062302247,179.00,35204,2000,2024,35,1141,"2024-10-31"
"01605X0002/FAEP","BSS000LYAR","STATION DE POMPAGE(AUVE-51)","51027",4.69106557833261,49.0362913599139,162.42,27396,1995,2024,35,1034,"2024-10-31"
"01615X0001/HY","BSS000LZRR","SOURCE DE GRANDE FONTAINE(EVRES-55)","55185",5.12655655814337,48.9807101901548,203.00,33971,2000,2024,34,1013,"2024-10-31"
"01736X0025/NP1","BSS000MNQW","NOIRPALU - LE FRESNE(LE TANU-50)","50590",-1.32680293481447,48.785429028712,137.00,37799,1996,2024,35,1187,"2024-10-31"
"01751X0015/F2","BSS000MPMQ","ENCEINTE DU CAPTAGE LE HEQUET(LASSY-14)","14357",-0.693012611510174,48.9264332950315,223.00,35172,1992,2024,34,1099,"2024-10-31"
"01775X0012/C1","BSS000MQUD","FONTAINE D'AUBRY(AUBRY-EN-EXMES-61)","61009",0.072264735830929,48.7966992611561,105.00,30979,2007,2024,34,780,"2024-10-31"
"01821X0012/HY","BSS000MUJJ","SOURCE DE MONTGARDE(NEZEL-78)","78451",1.83951294955852,48.9463411425791,75.00,32447,2000,2023,34,924,"2024-10-31"
"01824X0031/F3","BSS000MVCE","RUE DE PARIS(MAISONS-LAFFITTE-78)","78358",2.15465384675181,48.9451199157999,28.80,12217,1988,2024,35,644,"2024-10-31"
"01868X0057/PAEP","BSS000PRJL","LE PRE DES CUGNOTS(MORSAINS-51)","51386",3.53237817754867,48.8037089948096,160.00,40838,2003,2024,35,1030,"2024-10-31"
"01884X0023/FAEP","BSS000PTKJ","STATION DE POMPAGE FORAGE 1976(CHENIERS-51)","51146",4.24319247574176,48.8826958333989,125.00,25233,1998,2024,35,902,"2024-10-31"
"02098X0021/C1","BSS000RCAY","( LE GRAND CELLAND-50)","50217",-1.15737654640373,48.6822637166125,171.00,24671,2007,2021,25,552,"2024-10-31"
"02104X0036/C3","BSS000RCLC","LA POMMERAYE(TINCHEBRAY-61)","61486",-0.776734404783067,48.762445559495,260.00,43104,1997,2024,35,1054,"2024-10-31"
"02123X0018/S6-DDA","BSS000RDKJ","STATION DE POMPAGE(ECOUCHE-61)","61153",-0.113076439394854,48.7163882740945,155.00,35466,2000,2024,34,924,"2024-10-31"
"02176X0019/S","BSS000RHNL","Captage de - SOURCE ST-GENEVIEVE(SENANTES-28)","28372",1.5748284473654,48.6558881353279,112.70,34910,1999,2024,34,975,"2024-10-31"
"02191X0003/F","BSS000RKFZ","GRUE DE L'YVETTE(ORSAY-91)","91471",2.18598167199374,48.7002037672891,59.50,13189,1997,2024,35,589,"2024-10-31"
"02275X0026/HY","BSS000SAHF","Source de Rupt (RUPT-AUX-NONAINS - 55)","55447",5.11146059409693,48.6684497019078,190.00,35941,1996,2024,35,1236,"2024-10-31"
"02472X0073/P","BSS000TQGJ","LE BAS MONTMOREL (PUITS A DRAINS)(DUCEY-50)","50168",-1.29857482910403,48.5962232510001,9.00,38928,1996,2024,35,1150,"2024-10-31"
"02473X0014/C1","BSS000TQHX","SOURCE RACINOD - LA POULERIE(SAINT-LAURENT-DE-TERREGATTE-50)","50500",-1.23351687845707,48.5456678505639,145.00,30639,2007,2022,34,724,"2024-10-31"
"02534X0007/F","BSS000TTVE","FORAGE F2 - Captage de - ROND-POINT DE L'AITRE(SENONCHES-28)","28373",1.04352335356753,48.548833177803,228.00,31463,1991,2024,35,930,"2024-10-31"
"02565X0001/P2","BSS000TWUK","ROUTE DE CHATTONVILLE, ANCIEN CAPTAGE Captage de(PARAY-DOUAVILLE-78)","78478",1.87838494799464,48.466197904394,154.00,13607,2007,2024,34,369,"2024-10-31"
"02574X0108/F1","BSS000TYPF","RN 191 - FORAGE ALTIS(LE COUDRAY-MONTCEAUX-91)","91179",2.47959582074475,48.5692824907412,85.00,5335,2007,2024,34,227,"2024-10-31"
"02604X0068/PAEP","BSS000UEZM","ANCIENNE STATION DE POMPAGE(BARBUISE-10)","10031",3.59555165634701,48.5505259259804,68.00,25128,1994,2022,34,775,"2024-10-31"
"02623X0012/PU36","BSS000UKGS","PUITS PRIVE(TORCY-LE-PETIT-10)","10380",4.19552814450082,48.5309519236794,93.00,27440,2007,2024,34,859,"2024-10-31"
"02624X0023/F1","BSS000UKNT","CAPTAGE DE DES TROIS VALLEES(LHUITRE-10)","10195",4.25106356796093,48.5594435294877,97.00,38256,1996,2024,35,1100,"2024-10-31"
"02648X0027/SAEP","BSS000UMSE","LA HAIE DES ANNEES CAPTAGE(SOMMANCOURT-52)","52475",5.02912438424527,48.5081979586757,250.00,17632,1998,2024,35,582,"2024-10-31"
"02656X0010/PAEP","BSS000UNEL","STATION DE POMPAGE(VECQUEVILLE-52)","52512",5.15388384462278,48.458282723178,185.00,34398,2002,2024,35,1035,"2024-10-31"
"02661X0027/F","BSS000UNTH","NOUVEAU FORAGE Captage de(BAUDIGNECOURT-55)","55030",5.46242729096443,48.5675492946866,284.00,25917,1996,2024,35,999,"2024-10-31"
"02936X5008/F1","BSS000WCLK","LES ""OUCHES VERS AUDEVILLE""(BLANDY-91)","91067",2.26142255637395,48.3150409512314,140.00,11526,1998,2024,35,348,"2024-10-31"
"02952X0154/F2","BSS000WFUB","CANNES ECLUSE 2(CANNES-ECLUSE-77)","77061",2.99704074061578,48.3923644314534,50.00,21552,1996,2024,14,725,"2024-10-31"
"02958X0112/AEP","BSS000WHKW","PUITS DE LA CHAPELLE","89074",3.15617366634114,48.3139861141116,58.00,34718,1990,2024,35,1087,"2024-10-31"
"02961X0001/P1","BSS000WHPY","Le Trou Bleu(JAULNES-77)","77236",3.26482071591134,48.4080221418399,61.84,30393,1996,2024,35,1054,"2024-10-31"
